id,transaction_id,item_id
27945,16658,1
27946,16659,32
27947,16659,14
27948,16659,2
27949,16659,15
27950,16659,17
27951,16660,7
27952,16661,28
27953,16661,10
27954,16661,18
27955,16662,34
27956,16662,11
27957,16662,33
27958,16663,25
27959,16663,36
27960,16664,17
27961,16665,18
27962,16666,1
27963,16667,37
27964,16668,8
27965,16669,29
27966,16669,8
27967,16670,26
27968,16670,15
27969,16670,2
27970,16670,35
27971,16671,36
27972,16672,33
27973,16673,4
27974,16674,4
27975,16675,34
27976,16675,35
27977,16676,10
27978,16677,33
27979,16677,30
27980,16677,10
27981,16678,37
27982,16679,26
27983,16680,24
27984,16681,1
27985,16681,13
27986,16682,22
27987,16683,36
27988,16684,33
27989,16685,9
27990,16685,25
27991,16685,14
27992,16685,10
27993,16686,31
27994,16686,21
27995,16686,8
27996,16686,36
27997,16686,20
27998,16687,26
27999,16687,27
28000,16687,28
28001,16688,37
28002,16689,22
28003,16690,8
28004,16690,6
28005,16691,36
28006,16692,10
28007,16693,9
28008,16693,26
28009,16693,36
28010,16693,28
28011,16694,6
28012,16695,36
28013,16696,22
28014,16697,26
28015,16698,11
28016,16698,1
28017,16699,26
28018,16700,19
28019,16700,7
28020,16701,11
28021,16702,19
28022,16702,17
28023,16703,37
28024,16704,21
28025,16705,7
28026,16706,10
28027,16707,28
28028,16707,5
28029,16707,32
28030,16708,3
28031,16709,10
28032,16709,2
28033,16709,22
28034,16710,24
28035,16710,37
28036,16710,12
28037,16710,37
28038,16711,25
28039,16712,4
28040,16712,31
28041,16712,23
28042,16713,13
28043,16714,34
28044,16714,28
28045,16714,36
28046,16715,16
28047,16716,15
28048,16717,9
28049,16718,15
28050,16719,14
28051,16720,24
28052,16721,19
28053,16722,11
28054,16722,27
28055,16722,36
28056,16723,29
28057,16724,17
28058,16724,26
28059,16724,15
28060,16724,34
28061,16725,19
28062,16726,15
28063,16727,17
28064,16728,1
28065,16729,15
28066,16730,8
28067,16731,24
28068,16731,13
28069,16731,2
28070,16731,12
28071,16731,17
28072,16732,8
28073,16733,15
28074,16734,8
28075,16734,31
28076,16734,17
28077,16734,37
28078,16734,16
28079,16734,4
28080,16735,4
28081,16736,13
28082,16737,13
28083,16738,37
28084,16738,29
28085,16738,34
28086,16739,1
28087,16739,30
28088,16739,18
28089,16740,15
28090,16740,3
28091,16741,15
28092,16742,32
28093,16743,33
28094,16744,5
28095,16745,15
28096,16746,32
28097,16747,33
28098,16748,25
28099,16749,21
28100,16749,32
28101,16750,32
28102,16751,6
28103,16752,37
28104,16753,24
28105,16754,17
28106,16755,22
28107,16756,7
28108,16757,33
28109,16758,36
28110,16759,33
28111,16759,2
28112,16759,13
28113,16760,37
28114,16761,1
28115,16761,4
28116,16761,33
28117,16762,30
28118,16763,3
28119,16763,15
28120,16763,2
28121,16764,19
28122,16765,31
28123,16765,6
28124,16765,25
28125,16766,36
28126,16767,17
28127,16768,5
28128,16768,13
28129,16768,29
28130,16769,15
28131,16769,35
28132,16770,29
28133,16770,13
28134,16770,22
28135,16770,1
28136,16770,6
28137,16770,4
28138,16770,11
28139,16770,25
28140,16770,29
28141,16771,36
28142,16771,24
28143,16772,19
28144,16772,28
28145,16773,11
28146,16774,26
28147,16774,5
28148,16775,19
28149,16776,11
28150,16777,16
28151,16777,8
28152,16777,13
28153,16777,6
28154,16777,12
28155,16777,8
28156,16778,35
28157,16778,4
28158,16778,9
28159,16778,31
28160,16779,24
28161,16779,6
28162,16780,2
28163,16780,1
28164,16781,10
28165,16782,10
28166,16782,18
28167,16782,21
28168,16782,12
28169,16782,25
28170,16783,5
28171,16783,36
28172,16783,30
28173,16784,9
28174,16784,35
28175,16784,25
28176,16784,33
28177,16785,10
28178,16786,27
28179,16787,31
28180,16787,2
28181,16788,25
28182,16788,1
28183,16789,34
28184,16789,11
28185,16789,36
28186,16789,25
28187,16790,4
28188,16791,14
28189,16791,9
28190,16791,4
28191,16792,8
28192,16792,11
28193,16792,15
28194,16792,24
28195,16792,12
28196,16793,15
28197,16794,8
28198,16795,27
28199,16796,20
28200,16796,10
28201,16796,9
28202,16797,5
28203,16798,17
28204,16799,34
28205,16799,28
28206,16799,15
28207,16799,19
28208,16799,18
28209,16800,23
28210,16801,34
28211,16801,6
28212,16801,29
28213,16802,37
28214,16802,23
28215,16802,34
28216,16802,36
28217,16802,21
28218,16802,23
28219,16802,32
28220,16802,24
28221,16803,13
28222,16804,23
28223,16804,3
28224,16805,11
28225,16806,22
28226,16807,3
28227,16808,10
28228,16809,29
28229,16810,33
28230,16810,19
28231,16810,15
28232,16811,8
28233,16811,5
28234,16811,21
28235,16811,30
28236,16811,29
28237,16812,25
28238,16812,9
28239,16812,12
28240,16813,9
28241,16814,13
28242,16815,13
28243,16816,5
28244,16817,19
28245,16818,11
28246,16819,18
28247,16820,4
28248,16821,36
28249,16822,19
28250,16822,37
28251,16823,23
28252,16824,18
28253,16824,1
28254,16824,10
28255,16825,37
28256,16826,34
28257,16827,4
28258,16828,32
28259,16829,18
28260,16830,11
28261,16831,5
28262,16831,22
28263,16831,10
28264,16832,24
28265,16833,5
28266,16833,7
28267,16833,21
28268,16834,28
28269,16834,16
28270,16835,27
28271,16836,7
28272,16836,3
28273,16836,18
28274,16837,4
28275,16838,27
28276,16838,31
28277,16838,32
28278,16839,10
28279,16840,14
28280,16840,20
28281,16840,15
28282,16841,32
28283,16842,5
28284,16842,37
28285,16842,32
28286,16843,26
28287,16843,15
28288,16844,34
28289,16844,10
28290,16844,29
28291,16845,36
28292,16845,14
28293,16846,14
28294,16847,2
28295,16848,4
28296,16848,18
28297,16848,14
28298,16848,13
28299,16849,29
28300,16849,15
28301,16849,19
28302,16850,14
28303,16850,15
28304,16850,37
28305,16850,24
28306,16851,19
28307,16851,23
28308,16852,30
28309,16852,3
28310,16853,28
28311,16854,10
28312,16855,4
28313,16855,31
28314,16855,29
28315,16856,4
28316,16857,28
28317,16857,36
28318,16858,20
28319,16859,3
28320,16860,33
28321,16861,36
28322,16862,33
28323,16863,4
28324,16864,19
28325,16865,1
28326,16866,20
28327,16867,6
28328,16868,22
28329,16868,17
28330,16868,2
28331,16869,31
28332,16869,8
28333,16869,3
28334,16870,8
28335,16871,10
28336,16872,11
28337,16873,8
28338,16874,34
28339,16875,15
28340,16876,24
28341,16877,7
28342,16878,16
28343,16878,25
28344,16879,11
28345,16880,7
28346,16880,1
28347,16881,36
28348,16882,34
28349,16883,3
28350,16884,5
28351,16885,37
28352,16886,7
28353,16886,6
28354,16886,19
28355,16886,33
28356,16886,14
28357,16886,25
28358,16887,25
28359,16887,33
28360,16888,10
28361,16889,35
28362,16889,16
28363,16889,21
28364,16889,19
28365,16890,21
28366,16891,8
28367,16892,22
28368,16893,7
28369,16894,27
28370,16894,8
28371,16895,26
28372,16895,13
28373,16895,9
28374,16896,7
28375,16897,36
28376,16897,12
28377,16898,29
28378,16898,36
28379,16898,3
28380,16898,28
28381,16899,34
28382,16900,25
28383,16901,19
28384,16901,5
28385,16901,15
28386,16901,13
28387,16901,18
28388,16902,21
28389,16903,32
28390,16904,23
28391,16905,1
28392,16905,26
28393,16906,4
28394,16907,7
28395,16908,7
28396,16909,27
28397,16910,16
28398,16911,15
28399,16912,16
28400,16913,13
28401,16914,3
28402,16914,29
28403,16914,2
28404,16914,21
28405,16914,25
28406,16915,30
28407,16916,31
28408,16917,9
28409,16918,29
28410,16918,20
28411,16919,35
28412,16919,11
28413,16919,36
28414,16920,3
28415,16920,22
28416,16920,30
28417,16920,6
28418,16921,33
28419,16922,16
28420,16922,33
28421,16922,19
28422,16922,14
28423,16922,15
28424,16923,12
28425,16924,4
28426,16924,17
28427,16925,2
28428,16926,36
28429,16926,37
28430,16926,8
28431,16927,26
28432,16928,36
28433,16928,13
28434,16928,19
28435,16928,26
28436,16928,7
28437,16929,30
28438,16930,17
28439,16931,16
28440,16932,21
28441,16933,37
28442,16934,17
28443,16935,23
28444,16936,11
28445,16937,7
28446,16938,36
28447,16939,17
28448,16940,5
28449,16941,5
28450,16942,5
28451,16943,24
28452,16943,8
28453,16943,13
28454,16943,16
28455,16944,14
28456,16945,14
28457,16945,24
28458,16946,25
28459,16946,12
28460,16946,3
28461,16946,8
28462,16946,20
28463,16947,36
28464,16947,7
28465,16947,19
28466,16947,11
28467,16948,27
28468,16949,36
28469,16949,1
28470,16950,20
28471,16950,26
28472,16951,32
28473,16952,24
28474,16952,5
28475,16952,23
28476,16952,32
28477,16952,11
28478,16953,24
28479,16954,36
28480,16955,20
28481,16955,33
28482,16956,8
28483,16957,28
28484,16958,28
28485,16958,1
28486,16958,29
28487,16959,2
28488,16960,20
28489,16961,37
28490,16961,29
28491,16961,2
28492,16961,31
28493,16962,8
28494,16963,2
28495,16963,20
28496,16963,1
28497,16963,5
28498,16963,16
28499,16964,24
28500,16965,20
28501,16965,12
28502,16966,28
28503,16966,35
28504,16967,7
28505,16968,11
28506,16969,26
28507,16970,25
28508,16971,10
28509,16972,35
28510,16973,15
28511,16974,37
28512,16975,34
28513,16975,4
28514,16976,21
28515,16977,23
28516,16978,13
28517,16978,24
28518,16978,4
28519,16979,29
28520,16980,19
28521,16981,14
28522,16982,17
28523,16983,10
28524,16984,1
28525,16985,21
28526,16986,12
28527,16987,4
28528,16988,23
28529,16989,1
28530,16990,5
28531,16990,25
28532,16990,2
28533,16991,31
28534,16992,10
28535,16993,35
28536,16994,25
28537,16995,26
28538,16996,3
28539,16996,6
28540,16997,2
28541,16998,36
28542,16999,18
28543,17000,22
28544,17000,14
28545,17000,24
28546,17000,34
28547,17001,25
28548,17001,13
28549,17001,36
28550,17001,1
28551,17002,31
28552,17002,12
28553,17003,21
28554,17003,20
28555,17004,29
28556,17004,3
28557,17005,36
28558,17006,37
28559,17007,5
28560,17007,21
28561,17008,21
28562,17008,20
28563,17009,23
28564,17009,3
28565,17009,32
28566,17009,5
28567,17010,12
28568,17011,13
28569,17012,18
28570,17012,11
28571,17012,3
28572,17013,35
28573,17014,36
28574,17015,35
28575,17016,31
28576,17017,27
28577,17018,16
28578,17019,4
28579,17020,13
28580,17021,28
28581,17021,23
28582,17021,9
28583,17021,18
28584,17021,37
28585,17021,32
28586,17022,4
28587,17023,36
28588,17024,34
28589,17024,30
28590,17024,32
28591,17024,35
28592,17025,25
28593,17026,35
28594,17026,24
28595,17026,30
28596,17026,5
28597,17026,34
28598,17027,3
28599,17027,8
28600,17028,6
28601,17029,31
28602,17030,1
28603,17031,17
28604,17032,3
28605,17033,28
28606,17034,15
28607,17035,16
28608,17035,23
28609,17035,13
28610,17035,35
28611,17036,30
28612,17036,16
28613,17036,2
28614,17036,8
28615,17037,21
28616,17037,28
28617,17038,12
28618,17039,9
28619,17039,36
28620,17040,37
28621,17041,23
28622,17042,21
28623,17043,25
28624,17043,2
28625,17044,6
28626,17044,26
28627,17045,28
28628,17045,9
28629,17046,36
28630,17047,22
28631,17048,14
28632,17048,32
28633,17048,15
28634,17049,36
28635,17049,15
28636,17049,3
28637,17049,22
28638,17050,35
28639,17051,4
28640,17051,26
28641,17051,25
28642,17052,33
28643,17053,9
28644,17053,29
28645,17054,18
28646,17055,24
28647,17056,2
28648,17056,4
28649,17057,21
28650,17057,36
28651,17057,32
28652,17057,19
28653,17057,17
28654,17058,17
28655,17059,9
28656,17060,5
28657,17061,35
28658,17061,17
28659,17062,21
28660,17063,22
28661,17064,18
28662,17064,2
28663,17064,25
28664,17064,14
28665,17065,26
28666,17065,30
28667,17065,33
28668,17065,18
28669,17066,13
28670,17066,6
28671,17067,23
28672,17067,33
28673,17068,13
28674,17069,29
28675,17070,2
28676,17071,36
28677,17072,13
28678,17073,9
28679,17073,36
28680,17074,19
28681,17075,31
28682,17075,34
28683,17075,10
28684,17076,26
28685,17077,27
28686,17078,5
28687,17078,9
28688,17078,16
28689,17079,3
28690,17080,6
28691,17081,36
28692,17082,31
28693,17082,7
28694,17083,37
28695,17084,36
28696,17085,15
28697,17086,22
28698,17086,12
28699,17087,4
28700,17088,10
28701,17089,26
28702,17090,12
28703,17091,2
28704,17092,10
28705,17092,28
28706,17092,35
28707,17092,4
28708,17093,27
28709,17094,34
28710,17095,15
28711,17096,5
28712,17096,22
28713,17097,10
28714,17098,4
28715,17099,33
28716,17099,37
28717,17099,37
28718,17099,8
28719,17099,35
28720,17099,9
28721,17099,36
28722,17100,1
28723,17101,35
28724,17102,17
28725,17102,12
28726,17103,6
28727,17104,30
28728,17104,36
28729,17105,12
28730,17106,30
28731,17106,36
28732,17107,37
28733,17108,23
28734,17109,36
28735,17109,35
28736,17109,13
28737,17109,14
28738,17110,17
28739,17110,12
28740,17110,4
28741,17110,8
28742,17110,34
28743,17110,9
28744,17111,26
28745,17111,3
28746,17111,16
28747,17112,37
28748,17113,36
28749,17113,14
28750,17113,24
28751,17113,7
28752,17114,9
28753,17115,35
28754,17116,12
28755,17117,35
28756,17118,3
28757,17119,4
28758,17119,3
28759,17120,9
28760,17121,14
28761,17122,15
28762,17122,35
28763,17123,37
28764,17124,34
28765,17124,28
28766,17124,18
28767,17124,13
28768,17125,12
28769,17126,23
28770,17127,20
28771,17128,22
28772,17129,7
28773,17129,5
28774,17129,19
28775,17130,37
28776,17131,33
28777,17131,17
28778,17132,10
28779,17133,5
28780,17134,6
28781,17134,27
28782,17135,23
28783,17136,35
28784,17137,11
28785,17138,2
28786,17139,28
28787,17140,10
28788,17141,31
28789,17142,33
28790,17143,17
28791,17143,2
28792,17143,2
28793,17143,13
28794,17144,34
28795,17144,3
28796,17144,37
28797,17145,27
28798,17145,3
28799,17145,16
28800,17145,10
28801,17146,26
28802,17147,24
28803,17148,11
28804,17149,3
28805,17150,13
28806,17150,16
28807,17150,9
28808,17151,2
28809,17151,26
28810,17152,18
28811,17153,17
28812,17153,13
28813,17154,4
28814,17155,20
28815,17156,15
28816,17157,14
28817,17157,20
28818,17158,6
28819,17159,14
28820,17159,3
28821,17159,8
28822,17160,31
28823,17161,7
28824,17161,32
28825,17162,33
28826,17163,10
28827,17164,28
28828,17164,23
28829,17165,26
28830,17166,21
28831,17166,36
28832,17167,34
28833,17167,33
28834,17167,1
28835,17168,35
28836,17168,30
28837,17168,10
28838,17168,15
28839,17168,9
28840,17169,25
28841,17169,14
28842,17170,5
28843,17171,2
28844,17172,35
28845,17172,33
28846,17172,10
28847,17173,3
28848,17173,6
28849,17174,35
28850,17175,36
28851,17175,14
28852,17175,12
28853,17176,25
28854,17177,7
28855,17177,12
28856,17177,21
28857,17178,36
28858,17178,32
28859,17179,25
28860,17179,37
28861,17180,7
28862,17180,2
28863,17180,23
28864,17180,37
28865,17181,15
28866,17181,26
28867,17182,20
28868,17182,26
28869,17182,7
28870,17182,9
28871,17183,16
28872,17184,13
28873,17185,5
28874,17186,18
28875,17186,37
28876,17187,33
28877,17188,23
28878,17189,19
28879,17190,4
28880,17191,4
28881,17192,8
28882,17193,15
28883,17194,27
28884,17194,1
28885,17195,3
28886,17195,17
28887,17195,34
28888,17195,9
28889,17196,33
28890,17196,17
28891,17197,22
28892,17198,35
28893,17199,19
28894,17200,18
28895,17201,17
28896,17202,18
28897,17203,29
28898,17203,37
28899,17204,35
28900,17205,36
28901,17205,35
28902,17205,34
28903,17205,29
28904,17205,20
28905,17206,37
28906,17207,20
28907,17207,5
28908,17208,35
28909,17209,35
28910,17210,14
28911,17210,24
28912,17211,35
28913,17211,37
28914,17211,33
28915,17212,5
28916,17213,18
28917,17214,34
28918,17214,33
28919,17215,27
28920,17216,9
28921,17216,17
28922,17217,1
28923,17218,1
28924,17218,31
28925,17218,8
28926,17218,21
28927,17219,36
28928,17220,10
28929,17221,3
28930,17222,37
28931,17223,23
28932,17223,25
28933,17224,27
28934,17225,22
28935,17225,28
28936,17226,15
28937,17227,20
28938,17227,22
28939,17227,5
28940,17228,26
28941,17229,25
28942,17230,18
28943,17231,22
28944,17232,37
28945,17233,11
28946,17234,35
28947,17235,23
28948,17235,6
28949,17235,13
28950,17235,22
28951,17235,24
28952,17236,4
28953,17237,22
28954,17238,37
28955,17239,5
28956,17240,20
28957,17241,4
28958,17241,36
28959,17242,26
28960,17243,5
28961,17244,20
28962,17244,4
28963,17245,19
28964,17246,25
28965,17247,12
28966,17247,18
28967,17248,6
28968,17249,24
28969,17250,25
28970,17250,9
28971,17250,21
28972,17250,18
28973,17250,10
28974,17251,18
28975,17251,37
28976,17252,12
28977,17253,37
28978,17253,23
28979,17254,31
28980,17254,28
28981,17255,35
28982,17255,11
28983,17255,18
28984,17256,28
28985,17257,6
28986,17257,33
28987,17258,37
28988,17259,37
28989,17260,13
28990,17261,22
28991,17261,13
28992,17262,26
28993,17263,7
28994,17263,37
28995,17263,29
28996,17263,30
28997,17263,31
28998,17264,36
28999,17265,36
29000,17266,14
29001,17267,22
29002,17268,6
29003,17268,26
29004,17269,6
29005,17269,15
29006,17270,34
29007,17271,37
29008,17272,13
29009,17272,1
29010,17272,22
29011,17272,5
29012,17272,29
29013,17272,35
29014,17272,14
29015,17273,10
29016,17274,2
29017,17275,21
29018,17275,14
29019,17276,21
29020,17276,5
29021,17276,16
29022,17277,23
29023,17278,36
29024,17279,36
29025,17280,28
29026,17281,37
29027,17282,33
29028,17282,34
29029,17282,32
29030,17282,24
29031,17283,25
29032,17284,17
29033,17285,1
29034,17285,26
29035,17286,5
29036,17287,19
29037,17287,4
29038,17288,7
29039,17288,14
29040,17289,11
29041,17289,35
29042,17290,35
29043,17291,5
29044,17291,12
29045,17291,28
29046,17291,3
29047,17291,7
29048,17292,3
29049,17292,20
29050,17293,10
29051,17294,37
29052,17295,8
29053,17295,21
29054,17296,34
29055,17297,31
29056,17298,6
29057,17298,2
29058,17298,16
29059,17298,10
29060,17298,20
29061,17298,12
29062,17298,27
29063,17298,35
29064,17299,15
29065,17299,36
29066,17300,37
29067,17300,26
29068,17300,34
29069,17301,18
29070,17302,20
29071,17302,33
29072,17303,19
29073,17304,35
29074,17304,32
29075,17305,8
29076,17305,3
29077,17306,27
29078,17307,33
29079,17308,21
29080,17308,19
29081,17309,15
29082,17310,25
29083,17310,26
29084,17310,7
29085,17311,4
29086,17312,22
29087,17313,31
29088,17313,19
29089,17313,16
29090,17314,25
29091,17315,20
29092,17316,5
29093,17316,36
29094,17316,31
29095,17316,13
29096,17316,6
29097,17316,32
29098,17316,9
29099,17316,11
29100,17316,27
29101,17316,22
29102,17316,35
29103,17317,31
29104,17317,10
29105,17318,13
29106,17319,11
29107,17319,14
29108,17319,1
29109,17319,8
29110,17320,2
29111,17321,12
29112,17322,11
29113,17323,25
29114,17324,16
29115,17324,4
29116,17325,2
29117,17326,4
29118,17327,14
29119,17328,36
29120,17329,2
29121,17330,26
29122,17330,37
29123,17331,19
29124,17332,32
29125,17332,21
29126,17333,11
29127,17333,25
29128,17333,23
29129,17333,5
29130,17333,33
29131,17333,27
29132,17334,33
29133,17335,4
29134,17336,34
29135,17337,8
29136,17338,7
29137,17339,4
29138,17339,33
29139,17339,23
29140,17339,16
29141,17340,27
29142,17341,24
29143,17342,12
29144,17342,16
29145,17343,6
29146,17344,9
29147,17344,36
29148,17344,30
29149,17344,22
29150,17345,36
29151,17346,9
29152,17347,34
29153,17348,4
29154,17349,4
29155,17349,9
29156,17350,4
29157,17350,22
29158,17351,11
29159,17352,31
29160,17352,37
29161,17353,24
29162,17353,28
29163,17353,22
29164,17354,17
29165,17355,9
29166,17355,3
29167,17356,32
29168,17357,13
29169,17358,33
29170,17359,31
29171,17360,7
29172,17360,16
29173,17361,15
29174,17361,24
29175,17362,14
29176,17363,33
29177,17363,1
29178,17363,5
29179,17363,17
29180,17363,6
29181,17364,16
29182,17365,17
29183,17366,20
29184,17367,8
29185,17368,10
29186,17369,4
29187,17370,11
29188,17370,20
29189,17370,36
29190,17371,34
29191,17372,18
29192,17373,33
29193,17373,36
29194,17373,22
29195,17374,10
29196,17375,27
29197,17375,16
29198,17376,5
29199,17377,5
29200,17377,26
29201,17377,29
29202,17377,9
29203,17377,10
29204,17378,8
29205,17379,27
29206,17380,27
29207,17381,25
29208,17382,12
29209,17383,22
29210,17384,33
29211,17384,6
29212,17385,20
29213,17386,7
29214,17387,37
29215,17387,12
29216,17388,8
29217,17389,31
29218,17389,28
29219,17389,1
29220,17390,15
29221,17391,20
29222,17391,33
29223,17391,22
29224,17392,2
29225,17392,32
29226,17392,3
29227,17393,33
29228,17394,32
29229,17394,8
29230,17395,5
29231,17396,23
29232,17396,25
29233,17396,19
29234,17396,13
29235,17396,19
29236,17396,4
29237,17397,18
29238,17397,2
29239,17398,11
29240,17399,10
29241,17399,6
29242,17399,32
29243,17399,5
29244,17400,20
29245,17401,16
29246,17401,8
29247,17402,7
29248,17402,9
29249,17403,7
29250,17403,11
29251,17404,16
29252,17404,12
29253,17404,24
29254,17404,1
29255,17404,31
29256,17404,19
29257,17405,5
29258,17406,22
29259,17407,25
29260,17407,8
29261,17408,2
29262,17409,25
29263,17410,18
29264,17411,22
29265,17412,3
29266,17413,12
29267,17414,11
29268,17414,34
29269,17414,36
29270,17415,26
29271,17416,37
29272,17417,37
29273,17418,21
29274,17418,7
29275,17418,10
29276,17418,26
29277,17418,35
29278,17419,6
29279,17420,34
29280,17421,26
29281,17421,21
29282,17422,3
29283,17422,14
29284,17423,26
29285,17423,27
29286,17424,11
29287,17425,13
29288,17425,29
29289,17425,36
29290,17426,35
29291,17427,3
29292,17428,37
29293,17429,2
29294,17430,16
29295,17431,36
29296,17432,16
29297,17432,34
29298,17432,19
29299,17433,7
29300,17434,16
29301,17435,26
29302,17435,33
29303,17436,9
29304,17437,31
29305,17438,20
29306,17439,26
29307,17439,9
29308,17439,35
29309,17440,28
29310,17440,14
29311,17441,26
29312,17442,28
29313,17443,12
29314,17443,28
29315,17443,6
29316,17443,1
29317,17444,22
29318,17445,4
29319,17445,27
29320,17445,34
29321,17445,12
29322,17446,2
29323,17446,8
29324,17446,10
29325,17447,8
29326,17448,33
29327,17449,37
29328,17450,18
29329,17450,28
29330,17450,2
29331,17451,33
29332,17452,15
29333,17452,9
29334,17452,33
29335,17453,12
29336,17454,27
29337,17455,1
29338,17456,21
29339,17457,10
29340,17458,9
29341,17459,28
29342,17459,34
29343,17460,35
29344,17460,37
29345,17461,27
29346,17461,23
29347,17461,7
29348,17461,5
29349,17461,21
29350,17462,2
29351,17463,36
29352,17464,4
29353,17465,36
29354,17466,27
29355,17467,32
29356,17468,25
29357,17469,5
29358,17470,30
29359,17470,6
29360,17471,26
29361,17472,3
29362,17473,21
29363,17473,9
29364,17473,23
29365,17473,12
29366,17474,33
29367,17475,10
29368,17476,35
29369,17477,16
29370,17478,33
29371,17478,37
29372,17479,35
29373,17480,27
29374,17481,2
29375,17482,27
29376,17483,21
29377,17484,17
29378,17484,13
29379,17484,36
29380,17485,33
29381,17485,22
29382,17486,37
29383,17486,13
29384,17486,35
29385,17486,12
29386,17486,30
29387,17487,22
29388,17488,32
29389,17488,9
29390,17489,20
29391,17490,30
29392,17491,15
29393,17491,4
29394,17491,1
29395,17491,22
29396,17491,18
29397,17492,14
29398,17492,20
29399,17492,10
29400,17492,11
29401,17493,1
29402,17494,34
29403,17495,37
29404,17496,4
29405,17497,17
29406,17498,23
29407,17498,26
29408,17498,3
29409,17499,10
29410,17500,27
29411,17501,11
29412,17502,19
29413,17503,12
29414,17504,30
29415,17505,34
29416,17506,11
29417,17507,29
29418,17508,22
29419,17509,14
29420,17509,10
29421,17509,35
29422,17510,36
29423,17511,22
29424,17512,16
29425,17512,33
29426,17513,37
29427,17514,8
29428,17515,29
29429,17515,15
29430,17515,7
29431,17516,21
29432,17517,24
29433,17518,28
29434,17518,11
29435,17518,1
29436,17518,12
29437,17519,3
29438,17520,6
29439,17521,26
29440,17522,22
29441,17523,35
29442,17524,27
29443,17525,17
29444,17526,25
29445,17527,20
29446,17528,37
29447,17529,13
29448,17530,34
29449,17530,22
29450,17530,16
29451,17531,11
29452,17532,3
29453,17533,34
29454,17534,6
29455,17534,12
29456,17535,2
29457,17536,19
29458,17537,37
29459,17538,13
29460,17539,37
29461,17540,18
29462,17540,24
29463,17540,13
29464,17541,27
29465,17542,34
29466,17543,7
29467,17543,31
29468,17543,37
29469,17543,19
29470,17543,8
29471,17543,1
29472,17543,31
29473,17543,7
29474,17543,13
29475,17543,11
29476,17543,28
29477,17544,7
29478,17544,6
29479,17544,2
29480,17545,7
29481,17545,4
29482,17546,32
29483,17546,8
29484,17547,23
29485,17548,22
29486,17549,27
29487,17549,6
29488,17549,1
29489,17549,33
29490,17550,14
29491,17551,25
29492,17551,24
29493,17551,9
29494,17552,37
29495,17553,33
29496,17554,28
29497,17555,26
29498,17556,35
29499,17556,33
29500,17556,10
29501,17557,9
29502,17557,11
29503,17557,27
29504,17557,36
29505,17558,31
29506,17559,24
29507,17559,25
29508,17560,6
29509,17561,36
29510,17561,26
29511,17562,37
29512,17563,5
29513,17563,2
29514,17563,23
29515,17564,29
29516,17565,16
29517,17565,8
29518,17565,1
29519,17565,26
29520,17566,20
29521,17566,34
29522,17567,14
29523,17568,19
29524,17568,31
29525,17568,26
29526,17568,8
29527,17569,16
29528,17569,37
29529,17569,11
29530,17569,20
29531,17570,36
29532,17571,4
29533,17572,22
29534,17573,30
29535,17573,8
29536,17574,37
29537,17575,19
29538,17575,34
29539,17575,25
29540,17576,37
29541,17577,33
29542,17578,9
29543,17579,26
29544,17579,36
29545,17580,4
29546,17580,25
29547,17581,9
29548,17582,25
29549,17583,36
29550,17584,16
29551,17585,36
29552,17586,33
29553,17587,13
29554,17588,4
29555,17588,36
29556,17589,7
29557,17589,13
29558,17589,11
29559,17589,27
29560,17590,6
29561,17591,25
29562,17591,22
29563,17591,11
29564,17592,15
29565,17593,36
29566,17594,11
29567,17594,35
29568,17594,7
29569,17594,25
29570,17595,15
29571,17595,30
29572,17596,19
29573,17596,18
29574,17597,23
29575,17598,1
29576,17598,25
29577,17598,13
29578,17599,12
29579,17600,34
29580,17601,30
29581,17601,24
29582,17602,13
29583,17602,22
29584,17602,27
29585,17603,18
29586,17603,20
29587,17603,14
29588,17603,1
29589,17604,20
29590,17605,17
29591,17606,27
29592,17606,8
29593,17607,31
29594,17607,36
29595,17608,36
29596,17608,25
29597,17608,5
29598,17609,22
29599,17610,20
29600,17611,22
29601,17611,11
29602,17611,24
29603,17612,9
29604,17612,11
29605,17612,37
29606,17612,6
29607,17612,7
29608,17613,5
29609,17613,35
29610,17614,17
29611,17615,7
29612,17616,7
29613,17617,28
29614,17618,37
29615,17618,16
29616,17619,6
29617,17619,34
29618,17620,35
29619,17621,5
29620,17622,9
29621,17622,24
29622,17622,26
29623,17623,22
29624,17624,24
29625,17625,37
29626,17626,18
29627,17627,18
29628,17627,16
29629,17627,20
29630,17627,34
29631,17628,34
29632,17629,23
29633,17629,6
29634,17630,11
29635,17631,7
29636,17632,33
29637,17633,34
29638,17634,24
29639,17635,36
29640,17635,24
29641,17635,8
29642,17635,10
29643,17636,17
29644,17637,13
29645,17637,21
29646,17638,36
29647,17638,3
29648,17638,23
29649,17639,36
29650,17640,20
29651,17641,12
29652,17641,37
29653,17641,21
29654,17641,2
29655,17641,17
29656,17642,21
29657,17642,13
29658,17643,2
29659,17644,16
29660,17645,26
29661,17646,2
29662,17646,33
29663,17647,6
29664,17647,31
29665,17648,37
29666,17648,24
29667,17649,25
29668,17650,13
29669,17650,6
29670,17650,36
29671,17650,10
29672,17651,4
29673,17652,26
29674,17652,9
29675,17652,17
29676,17653,4
29677,17654,15
29678,17654,19
29679,17654,26
29680,17654,22
29681,17654,33
29682,17654,31
29683,17654,13
29684,17655,20
29685,17656,20
29686,17657,37
29687,17658,31
29688,17659,19
29689,17660,27
29690,17661,11
29691,17662,28
29692,17663,6
